what,kind,bundleId,bundleVersion,description,time
stopped,bundle,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui,1252427596611
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.1.R34x_v20080818,org.eclipse.equinox.p2.ui.sdk,1252427596615
stopped,bundle,org.eclipse.equinox.p2.ui,1.0.1.R34x_v20080909,org.eclipse.equinox.p2.ui,1252427596615
stopped,bundle,org.eclipse.equinox.security.ui,1.0.0.v20080603-1810,org.eclipse.equinox.security.ui,1252427596615
stopped,bundle,org.eclipse.tptp.lta.sdb.epi,4.5.0.v200805132041,org.eclipse.tptp.lta.sdb.epi,1252427596615
stopped,bundle,org.eclipse.tptp.lta.symptom.epi,4.5.0.v200805132041,org.eclipse.tptp.lta.symptom.epi,1252427596615
stopped,bundle,org.eclipse.tptp.monitoring.lta.symptom.editor,4.5.0.v200805270100,org.eclipse.tptp.monitoring.lta.symptom.editor,1252427596616
stopped,bundle,org.eclipse.hyades.lta.sdb,4.5.0.v200806051823,org.eclipse.hyades.lta.sdb,1252427596616
stopped,bundle,org.eclipse.jpt.doc.user,1.0.201.v200809020200,org.eclipse.jpt.doc.user,1252427596616
stopped,bundle,org.eclipse.sdk,3.4.1.v200809111700,org.eclipse.sdk,1252427596616
stopped,bundle,org.eclipse.ui.cheatsheets,3.3.101.v20080702_34x,org.eclipse.ui.cheatsheets,1252427596616
stopped,bundle,org.eclipse.help.ui,3.3.101.M20080715_34x,org.eclipse.help.ui,1252427596616
stopped,bundle,org.eclipse.jsch.ui,1.1.100.I20080415,org.eclipse.jsch.ui,1252427596616
stopped,bundle,org.eclipse.mylyn.monitor.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.monitor.ui,1252427596629
stopped,bundle,org.eclipse.ui.browser,3.2.201.v20080708_34x,org.eclipse.ui.browser,1252427596629
stopped,bundle,org.eclipse.datatools.sqltools.data.ui,1.1.0.v200808260630,org.eclipse.datatools.sqltools.data.ui,1252427596629
stopped,bundle,org.eclipse.datatools.enablement.sybase.asa,1.0.1.v200805310538,org.eclipse.datatools.enablement.sybase.asa,1252427596629
stopped,bundle,org.eclipse.datatools.enablement.sybase.asa.models,1.0.0.v200805152355,org.eclipse.datatools.enablement.sybase.asa.models,1252427596629
stopped,bundle,org.eclipse.datatools.enablement.sybase.ase,1.0.1.v200807010411,org.eclipse.datatools.enablement.sybase.ase,1252427596629
stopped,bundle,org.eclipse.datatools.enablement.sybase.ase.models,1.0.1.v200805152355,org.eclipse.datatools.enablement.sybase.ase.models,1252427596629
stopped,bundle,org.eclipse.datatools.enablement.sybase.ui,1.0.0.v200808221518,org.eclipse.datatools.enablement.sybase.ui,1252427596630
stopped,bundle,org.eclipse.datatools.enablement.sybase,1.0.1.v200805310538,org.eclipse.datatools.enablement.sybase,1252427596630
stopped,bundle,org.eclipse.jpt.eclipselink.core,1.0.0.v200806050000,org.eclipse.jpt.eclipselink.core,1252427596630
stopped,bundle,org.eclipse.jpt.core,2.0.101.v200809020200,org.eclipse.jpt.core,1252427596630
stopped,bundle,org.eclipse.jpt.db,1.1.2.v200809112059,org.eclipse.jpt.db,1252427596630
