what,kind,bundleId,bundleVersion,description,time
stopped,bundle,org.eclipse.ui.cheatsheets,3.3.101.v20080702_34x,org.eclipse.ui.cheatsheets,1252429421266
stopped,bundle,org.eclipse.help.ui,3.3.101.M20080715_34x,org.eclipse.help.ui,1252429421267
stopped,bundle,org.eclipse.jsch.ui,1.1.100.I20080415,org.eclipse.jsch.ui,1252429421267
stopped,bundle,org.eclipse.mylyn.monitor.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.monitor.ui,1252429421270
stopped,bundle,org.eclipse.ui.browser,3.2.201.v20080708_34x,org.eclipse.ui.browser,1252429421271
stopped,bundle,org.eclipse.datatools.sqltools.data.ui,1.1.0.v200808260630,org.eclipse.datatools.sqltools.data.ui,1252429421272
stopped,bundle,org.eclipse.datatools.enablement.sybase.asa,1.0.1.v200805310538,org.eclipse.datatools.enablement.sybase.asa,1252429421273
stopped,bundle,org.eclipse.datatools.enablement.sybase.asa.models,1.0.0.v200805152355,org.eclipse.datatools.enablement.sybase.asa.models,1252429421273
stopped,bundle,org.eclipse.datatools.enablement.sybase.ase,1.0.1.v200807010411,org.eclipse.datatools.enablement.sybase.ase,1252429421274
stopped,bundle,org.eclipse.datatools.enablement.sybase.ase.models,1.0.1.v200805152355,org.eclipse.datatools.enablement.sybase.ase.models,1252429421274
stopped,bundle,org.eclipse.datatools.enablement.sybase.ui,1.0.0.v200808221518,org.eclipse.datatools.enablement.sybase.ui,1252429421275
stopped,bundle,org.eclipse.datatools.enablement.sybase,1.0.1.v200805310538,org.eclipse.datatools.enablement.sybase,1252429421275
stopped,bundle,org.eclipse.jpt.eclipselink.core,1.0.0.v200806050000,org.eclipse.jpt.eclipselink.core,1252429421276
stopped,bundle,org.eclipse.jpt.core,2.0.101.v200809020200,org.eclipse.jpt.core,1252429421277
stopped,bundle,org.eclipse.jpt.db,1.1.2.v200809112059,org.eclipse.jpt.db,1252429421278
stopped,bundle,org.eclipse.datatools.sqltools.editor.core,1.0.0.v200808271350,org.eclipse.datatools.sqltools.editor.core,1252429421279
stopped,bundle,org.eclipse.datatools.sqltools.tabledataeditor,1.0.0.v200808300730,org.eclipse.datatools.sqltools.tabledataeditor,1252429421280
stopped,bundle,org.eclipse.datatools.sqltools.result,1.0.0.v200808271350,org.eclipse.datatools.sqltools.result,1252429421281
stopped,bundle,org.eclipse.rse.subsystems.files.ftp,2.1.0.v20080609,org.eclipse.rse.subsystems.files.ftp,1252429421281
stopped,bundle,org.eclipse.tptp.lta.log.epi,4.5.0.v200805132041,org.eclipse.tptp.lta.log.epi,1252429421282
stopped,bundle,org.eclipse.tptp.monitoring.lta.profile.server,4.5.0.v200805271330,org.eclipse.tptp.monitoring.lta.profile.server,1252429421282
stopped,bundle,org.eclipse.tptp.monitoring.lta.logui,4.5.0.v200805141427,org.eclipse.tptp.monitoring.lta.logui,1252429421283
stopped,bundle,org.eclipse.tptp.platform.lta.log.views,4.5.0.v200807220100,org.eclipse.tptp.platform.lta.log.views,1252429421284
stopped,bundle,org.eclipse.ecf.presence.collab.ui,1.2.0.v20080916-1301,org.eclipse.ecf.presence.collab.ui,1252429421284
stopped,bundle,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console,1252429421294
